candidate,fold,comparison,auroc,auprc,f1,balanced_accuracy,sensitivity,precision,specificity,n_val
B3_raw,0,neutrophil_vs_tb,0.7454510331542836,0.37399928334130894,0.40246406570841886,0.6649566673367928,0.4969574036511156,0.33816425120772947,0.8329559310224699,6727
B3_raw,1,neutrophil_vs_myeloid,0.6512508585067106,0.17810830024655605,0.23357664233576642,0.6107103692432619,0.3791469194312796,0.16877637130801687,0.8422738190552442,2709
B3_raw,1,neutrophil_vs_tb,0.692057121533278,0.1199306113054819,0.16926070038910504,0.6233383555029322,0.41232227488151657,0.10648714810281518,0.8343544361243477,4618
B3_raw,2,neutrophil_vs_myeloid,0.7046799329671628,0.3546307589913481,0.369691923397169,0.6122836935979211,0.3627450980392157,0.3769100169779287,0.8618222891566265,6536
B3_raw,2,neutrophil_vs_tb,0.6958973664687611,0.3087831644300374,0.3749604805564338,0.6289007379082766,0.48447712418300654,0.30582774626095927,0.7733243516335466,7162
B3_raw,3,neutrophil_vs_myeloid,0.6594070789192741,0.35013013256798703,0.4211663066954644,0.6143344009197668,0.5909090909090909,0.3271812080536913,0.6377597109304426,1437
B3_raw,3,neutrophil_vs_tb,0.7313835662488594,0.4268085105611922,0.47836538461538464,0.6814676079335351,0.603030303030303,0.39641434262948205,0.7599049128367671,1592
B3_raw,4,neutrophil_vs_myeloid,0.6899947384631178,0.6169386550983091,0.5924029022620572,0.6378043991581541,0.614521841794569,0.5718209283163966,0.6610869565217391,7988
B3_raw,4,neutrophil_vs_tb,0.7045419560622682,0.6657914938607704,0.661385056686245,0.6512958864271721,0.7145808736717828,0.6155606407322655,0.5880108991825613,7058
B3_pca_controlled,0,neutrophil_vs_myeloid,0.6664592138137396,0.4599327072882103,0.47824175824175824,0.6254785405036682,0.5517241379310345,0.42203258339798294,0.699232943076302,3463
B3_pca_controlled,0,neutrophil_vs_tb,0.7656647868981276,0.3963534072426935,0.4261744966442953,0.6800938624102706,0.5152129817444219,0.36337625178826893,0.8449747430761192,6727
B3_pca_controlled,1,neutrophil_vs_myeloid,0.6745149674241763,0.17008874882366598,0.23628691983122363,0.6157855194107893,0.3981042654028436,0.168,0.833466773418735,2709
B3_pca_controlled,1,neutrophil_vs_tb,0.6997871761534052,0.15440947171596767,0.16571892770105606,0.6375536764539826,0.4834123222748815,0.1,0.7916950306330838,4618
B3_pca_controlled,2,neutrophil_vs_myeloid,0.7048648023466415,0.34603583791499437,0.3511931562359297,0.6021789363335696,0.31862745098039214,0.39117352056168503,0.885730421686747,6536
B3_pca_controlled,2,neutrophil_vs_tb,0.7109847784403982,0.3046885764593977,0.3822857142857143,0.6379693928767196,0.5465686274509803,0.29393673110720564,0.7293701583024588,7162
B3_pca_controlled,3,neutrophil_vs_myeloid,0.6653828255454272,0.3629665486052055,0.4205607476635514,0.6082984314691631,0.6818181818181818,0.30405405405405406,0.5347786811201445,1437
B3_pca_controlled,3,neutrophil_vs_tb,0.734910915814244,0.43724604933284716,0.4531410916580844,0.6665346011621764,0.6666666666666666,0.34321372854914195,0.6664025356576863,1592
B3_pca_controlled,4,neutrophil_vs_myeloid,0.6963039628355834,0.6142669743744742,0.6163908168713295,0.6456528155638828,0.6815230224321134,0.5626218323586745,0.6097826086956522,7988
B3_pca_controlled,4,neutrophil_vs_tb,0.7237141264729821,0.6835115044683204,0.6833333333333333,0.6600011581185721,0.7744982290436836,0.6113699906803355,0.5455040871934604,7058
